step;amount;oldbalanceOrg;newbalanceOrig;oldbalanceDest;newbalanceDest;type_num;isFlaggedFraud;isFraud;type;nameOrig;nameDest
14;123195.76;1354387.06;1477582.82;249825.93;126630.17;1;0;0;CASH_IN;C168303820;C1482944403
14;357137.42;161124;0;959181.02;1714566.57;2;0;0;CASH_OUT;C1691518242;C257884011
14;36820.29;0;0;57902.52;34870.72;2;0;0;CASH_OUT;C1697444949;C1405142107
14;241671.87;14418;256089.87;288089.31;188812.16;1;0;0;CASH_IN;C1699235494;C1916427364
14;396457.46;0;0;2048611.21;2926055.38;2;0;0;CASH_OUT;C1710867412;C782432613
14;225460.4;1760454.65;1985915.06;455983.88;113715.07;1;0;0;CASH_IN;C1717122636;C2038127384
14;7937.36;0;0;0;0;4;0;0;PAYMENT;C1719793859;M927553655
14;111359.42;0;0;2817295.2;3342467.19;2;0;0;CASH_OUT;C1721029488;C799971746
14;140820.29;9467242.85;9608063.14;1283039.6;1404377.08;1;0;0;CASH_IN;C1722100573;C1440114352
14;347855.64;11586;359441.64;31369;0;1;0;0;CASH_IN;C1724867062;C1107313627
14;133521.65;10412;0;0;133521.65;2;0;0;CASH_OUT;C1728487953;C2021554493
14;5543.01;30018.28;24475.27;0;0;4;0;0;PAYMENT;C1735398337;M1602105665
14;76384.31;55;0;1179;22175.57;2;0;0;CASH_OUT;C1742715847;C575888262
14;240487.38;20054;0;671990.75;1009109.99;2;0;0;CASH_OUT;C1746286849;C308411778
14;90658.28;0;0;325856.52;416514.8;2;0;0;CASH_OUT;C1748573022;C350185526
14;696597.32;0;0;5424905.46;6121502.77;5;0;0;TRANSFER;C1760196496;C1495001462
14;87717.48;11452;0;598276.42;496615.96;2;0;0;CASH_OUT;C1777301724;C802845853
14;34465.22;11626;0;2128076.25;2483850.49;2;0;0;CASH_OUT;C1778888734;C1072086300
14;866665.76;476859.93;0;1159409.98;2026075.74;5;0;0;TRANSFER;C1778993223;C1453795463
14;3863.47;0;0;0;0;4;0;0;PAYMENT;C1788836572;M725249171
14;166696.83;98256;264952.83;2629798.64;3071840.69;1;0;0;CASH_IN;C1798429474;C1917371091
14;214515.12;185767;0;0;214515.12;2;0;0;CASH_OUT;C179909832;C498972208
14;268962.23;0;0;342607.38;752062.63;2;0;0;CASH_OUT;C1800675708;C1876995944
14;146560.9;11126;0;3587381.64;5057453.99;2;0;0;CASH_OUT;C1801614106;C1853661928
14;19836.7;0;0;0;0;4;0;0;PAYMENT;C1803385807;M246602340
14;91367.22;30563;0;311121.01;375183.59;2;0;0;CASH_OUT;C180526461;C90067311
14;3726.48;199688.02;195961.54;0;0;4;0;0;PAYMENT;C1815816866;M1350209602
14;698.68;258195.51;257496.83;0;0;4;0;0;PAYMENT;C1817203142;M1760904450
14;105725.88;21792;0;375;842844.84;2;0;0;CASH_OUT;C1821181814;C2113079286
14;78614.73;1079709.89;1158324.62;705663.41;217721.39;1;0;0;CASH_IN;C182576753;C2041003614
14;94365.06;10844;0;71529.65;165894.71;2;0;0;CASH_OUT;C1832024839;C840534489
14;30703.5;0;0;0;0;4;0;0;PAYMENT;C1836749793;M1151160504
14;2025.51;311804.84;309779.33;0;0;4;0;0;PAYMENT;C1838615337;M943096772
14;237025.82;0;0;430086.18;1355726.98;2;0;0;CASH_OUT;C1842637558;C1264993319
14;9390.96;0;0;0;0;4;0;0;PAYMENT;C1848624313;M669114728
14;184587.65;12540;0;0;184587.65;2;0;0;CASH_OUT;C1852632499;C1697698100
14;105015.73;150492;45476.27;0;105015.73;2;0;0;CASH_OUT;C1856348620;C1320134552
14;110122.09;0;0;1170677.37;1031339.73;2;0;0;CASH_OUT;C1858479358;C1052777733
14;10672.3;0;0;0;0;4;0;0;PAYMENT;C1874416149;M2111320021
14;335287.09;12030;0;91141;215497.03;2;0;0;CASH_OUT;C1876504888;C132913144
14;324502.87;53908.23;378411.1;394350.93;69848.06;1;0;0;CASH_IN;C1878662049;C40195890
14;122442.63;0;0;144098.65;266541.28;2;0;0;CASH_OUT;C1879291931;C212201708
14;207243.57;0;0;6830933.94;7307796.81;2;0;0;CASH_OUT;C188107085;C660101474
14;13617.99;239918;226300.01;0;0;4;0;0;PAYMENT;C188353458;M1444922080
14;4478.59;10494;6015.41;0;0;4;0;0;PAYMENT;C1889317490;M1472861042
14;17746.56;47963.51;30216.95;0;0;4;0;0;PAYMENT;C1891172216;M1724173128
14;267552.76;5002;0;90457;351555.35;2;0;0;CASH_OUT;C1892100800;C248565961
14;599522.7;7473058.4;8072581.1;895701.49;399793.01;1;0;0;CASH_IN;C1894761197;C1166175379
14;86081.98;0;0;0;86081.98;2;0;0;CASH_OUT;C1908508669;C1967352757
14;267749.06;15938;283687.06;230791;0;1;0;0;CASH_IN;C1912902264;C2017318515
14;231991.38;6208682.3;6440673.68;1038243.89;806252.51;1;0;0;CASH_IN;C1916362321;C1937721430
14;103531.64;0;0;1399814.28;1923741.53;2;0;0;CASH_OUT;C1916747573;C300142229
14;738.28;15821;15082.72;0;0;4;0;0;PAYMENT;C192054383;M1465644373
14;21241.56;25393;4151.44;0;65240.66;2;0;0;CASH_OUT;C1923025721;C2074575970
14;266436.8;0;0;1618177.54;1884614.34;2;0;0;CASH_OUT;C1924581888;C381698689
14;155783.39;0;0;1047999.72;1148609.99;2;0;0;CASH_OUT;C1930846879;C1786291008
14;15933.44;1648;17581.44;565172.78;828860.47;1;0;0;CASH_IN;C1933787210;C1284674515
14;144043.11;1803;0;0;481962.7;2;0;0;CASH_OUT;C1936677089;C1159486332
14;4080.89;5175;1094.11;0;0;4;0;0;PAYMENT;C1938950517;M1969881375
14;1864.03;0;0;0;0;4;0;0;PAYMENT;C1942580368;M1445265503
14;36899.81;0;0;184641.6;221541.41;2;0;0;CASH_OUT;C1943884915;C1481144012
14;124480.7;0;0;302613.15;427093.85;2;0;0;CASH_OUT;C1946921119;C1048196142
14;18525;36037.17;17512.17;0;0;4;0;0;PAYMENT;C1951941822;M237630956
14;251072.3;277;251349.3;243015.32;663649.58;1;0;0;CASH_IN;C1955996844;C443802967
14;16849.68;0;0;0;0;4;0;0;PAYMENT;C1956256248;M654708829
14;143032;143032;0;0;0;5;0;1;TRANSFER;C1960144830;C801162238
14;616521.7;0;0;3098163.67;3883749.4;5;0;0;TRANSFER;C1976012793;C965894478
14;12468.27;27662.19;15193.93;0;0;4;0;0;PAYMENT;C1982520963;M2109653725
14;646858.04;3715055.46;4361913.5;1815597.4;1642054.65;1;0;0;CASH_IN;C1986279127;C1156634314
14;6330.02;522;0;0;0;4;0;0;PAYMENT;C1991354142;M269650368
14;453764.97;10914;0;0;173536.83;5;0;0;TRANSFER;C1991500607;C928320709
14;184613.71;0;0;2011321.31;2402492.5;2;0;0;CASH_OUT;C1992828979;C843031928
14;48112.6;0;0;0;0;4;0;0;PAYMENT;C1997952849;M1979541890
14;80411.2;20704;0;47227.54;127638.74;2;0;0;CASH_OUT;C2000209696;C665733585
14;19166.06;252322;233155.94;0;0;4;0;0;PAYMENT;C2002567210;M46281748
14;4624.29;167821;163196.71;0;0;4;0;0;PAYMENT;C2003845641;M2019736586
14;249468.61;20565;0;3651500.08;3900968.7;2;0;0;CASH_OUT;C2004354164;C1924874046
14;2927005.15;2927005.15;0;0;2994420.07;2;0;1;CASH_OUT;C2010427735;C1887744176
14;221688.87;2972;0;0;78259.15;2;0;0;CASH_OUT;C2012021571;C1230726011
14;51042.73;31303;82345.73;561259.04;154138.46;1;0;0;CASH_IN;C2015249775;C903311974
14;143290.7;0;0;929017.9;1442833.44;2;0;0;CASH_OUT;C2028258979;C1470515582
14;116097.75;21230;137327.75;198;7912.66;1;0;0;CASH_IN;C2034154886;C255034364
14;9097.85;100455.9;91358.05;0;0;4;0;0;PAYMENT;C2035283878;M1544649590
14;327280.66;1.35E+16;1.38E+16;4425099.54;4097818.88;1;0;0;CASH_IN;C2044965287;C390113200
14;20.36;57694.2;57673.83;0;0;4;0;0;PAYMENT;C2046115833;M535137656
14;334.51;2445.8;2111.29;0;0;4;0;0;PAYMENT;C2048324407;M401158185
14;8915.38;295624.39;286709.01;0;0;4;0;0;PAYMENT;C2048610257;M1216973187
14;150028.69;500621.62;650650.31;457211.87;307183.18;1;0;0;CASH_IN;C2050351067;C1813033325
14;18024.07;21616;3591.93;0;0;4;0;0;PAYMENT;C2050402953;M482420341
14;280493.1;287327.51;567820.61;309555.66;29062.56;1;0;0;CASH_IN;C2050512586;C350616593
14;151118.3;41400.89;0;294348.53;445466.83;2;0;0;CASH_OUT;C2054606786;C1565885193
14;170550.16;51217;221767.16;0;0;1;0;0;CASH_IN;C205678501;C1397798061
14;2471.79;1129;0;0;0;4;0;0;PAYMENT;C2056947172;M340061341
14;1067558.97;0;0;1235278.26;1845968.73;5;0;0;TRANSFER;C2057065135;C40013162
14;67322.59;9363363.38;9430685.96;2202331.85;1795443.49;1;0;0;CASH_IN;C2057211258;C489416530
14;166355.41;0;0;866667.39;1033022.8;2;0;0;CASH_OUT;C2060836741;C18132216
14;141776.02;4103;0;196310.42;210263.96;2;0;0;CASH_OUT;C2062783170;C731537624
14;45312.81;658679;613366.19;1117935.49;1549114.81;2;0;0;CASH_OUT;C2062941440;C1014208862
14;515339.31;0;0;1794514.85;2309854.16;2;0;0;CASH_OUT;C2066915808;C307727578
14;37125.91;1.73E+16;1.73E+16;1255682.93;1212459.15;1;0;0;CASH_IN;C2068954299;C221687564
14;16150.78;0;0;0;0;4;0;0;PAYMENT;C2073513756;M1360894274
14;131329.73;10640;0;0;1273884.55;2;0;0;CASH_OUT;C2079258142;C213360872
14;2927005.15;2927005.15;0;0;0;5;0;1;TRANSFER;C2081788795;C2138456206
14;15690.11;0;0;0;0;4;0;0;PAYMENT;C2086907203;M386480659
14;177244.62;120768;0;1377127.25;1740825.78;2;0;0;CASH_OUT;C2087064504;C237808570
14;355140.86;0;0;1432484.84;1787625.69;2;0;0;CASH_OUT;C2087422684;C546147128
14;9759.38;30807.23;21047.85;0;0;4;0;0;PAYMENT;C208754008;M33044241
14;198112.57;9874;0;2028107.28;2458187.17;2;0;0;CASH_OUT;C209257849;C381132810
14;1839889.4;0;0;8703499.64;1.11E+16;5;0;0;TRANSFER;C2101631701;C1620029891
14;10534.17;16957.24;6423.07;0;0;4;0;0;PAYMENT;C2103653965;M303834093
14;1228.41;0;0;0;0;4;0;0;PAYMENT;C2109187584;M357507803
14;15641.11;0;0;76873;0;5;0;0;TRANSFER;C2109743506;C131693287
14;361390;106638.78;0;6045547.01;7052682.32;2;0;0;CASH_OUT;C2125916452;C980380973
14;159273.66;398803;239529.34;0;159273.66;5;0;0;TRANSFER;C2127364275;C232844939
14;184011.2;25610;0;176;105605.52;2;0;0;CASH_OUT;C2132683749;C667006171
14;119529.24;624405.9;743935.14;626485.02;506955.78;1;0;0;CASH_IN;C2137087821;C554532159
14;69014.89;0;0;9280719.58;9349734.47;2;0;0;CASH_OUT;C2140744347;C2078745453
14;112636.39;260;0;0;112636.39;2;0;0;CASH_OUT;C2142638553;C1580003717
14;2084.31;0;0;0;0;4;0;0;PAYMENT;C2145853466;M397169749
14;44239.1;5341368.46;5385607.56;85994.3;41755.2;1;0;0;CASH_IN;C215201037;C2104839001
14;6289.45;11724;5434.55;0;0;4;0;0;PAYMENT;C226314970;M141904845
14;247278.97;0;0;2232859.01;2480137.99;2;0;0;CASH_OUT;C227900028;C1867332127
14;102561.51;18497;0;32206;0;2;0;0;CASH_OUT;C229174385;C1231035899
14;309710.66;42462;352172.66;641770.98;332060.32;1;0;0;CASH_IN;C231230082;C1244848793
14;26647.96;0;0;0;0;4;0;0;PAYMENT;C231860435;M574017162
14;87508.49;0;0;99062;27521.2;2;0;0;CASH_OUT;C23197628;C1036899390
14;178742.83;1441604.67;1620347.51;1432981.59;1379111.99;1;0;0;CASH_IN;C235079880;C275368858
14;65488.05;65488.05;0;0;0;5;0;1;TRANSFER;C236875489;C528705657
14;994.65;11711;10716.35;0;0;4;0;0;PAYMENT;C237582088;M130302103
14;316457.72;624620.44;941078.15;1642282.11;1890003.59;1;0;0;CASH_IN;C238483188;C873744218
14;144327.42;3886053.87;4030381.28;1917755.84;3020809.75;1;0;0;CASH_IN;C238760674;C1589477624
14;2659.01;0;0;0;0;4;0;0;PAYMENT;C239257368;M187458604
14;440860.32;21547;462407.32;68664;0;1;0;0;CASH_IN;C245876886;C1491391042
14;15971.23;0;0;1255717.06;954421.45;2;0;0;CASH_OUT;C245999493;C2059204803
14;202180.87;200253;0;23033;886657.31;2;0;0;CASH_OUT;C249953811;C758242778
14;4116.05;51748.96;47632.91;0;0;4;0;0;PAYMENT;C256624908;M1251726877
14;37481.82;0;0;1664473.68;1701955.5;2;0;0;CASH_OUT;C260809787;C478480868
14;99124.41;0;0;435779.16;969137.78;2;0;0;CASH_OUT;C267714025;C1795642754
14;366657.08;11266;0;2189574.97;2138986.95;2;0;0;CASH_OUT;C267787085;C631424220
14;548417.49;62446.43;610863.92;3789514.52;3241097.03;1;0;0;CASH_IN;C267885826;C2063763486
14;183485.02;0;0;246215.36;691706.77;2;0;0;CASH_OUT;C273115714;C1615683828
14;12833.06;0;0;0;0;4;0;0;PAYMENT;C273611225;M1033834589
14;4612.39;4662;9274.39;298825.07;295333.93;1;0;0;CASH_IN;C282980633;C1616446104
14;30114.85;0;0;0;0;4;0;0;PAYMENT;C283610706;M1323358496
14;58678.95;148;0;118269.92;176948.87;5;0;0;TRANSFER;C288659190;C329052507
14;119618.01;0;0;187973.81;307591.82;2;0;0;CASH_OUT;C291594197;C1622691183
14;65583.71;0;0;3420433.83;3494181.44;2;0;0;CASH_OUT;C297412731;C1381349740
14;320453.19;0;0;1.06E+16;1.10E+16;2;0;0;CASH_OUT;C311716808;C41481250
14;228050.93;0;0;657055.46;885106.39;2;0;0;CASH_OUT;C317320905;C675358222
14;182351.17;9928295.75;1.01E+16;899810.56;102254.15;1;0;0;CASH_IN;C321832635;C706325677
14;207582.06;31732;0;1860038.85;2067620.91;2;0;0;CASH_OUT;C335316856;C1917401969
14;102757.28;539388;436630.72;0;584053.73;2;0;0;CASH_OUT;C370433472;C1564988655
14;72931.09;0;0;106963.58;228268.44;2;0;0;CASH_OUT;C380371651;C36675960
14;4861.59;0;0;0;0;4;0;0;PAYMENT;C389085048;M721228896
14;61141.86;4195769.66;4256911.52;61223.56;81.7;1;0;0;CASH_IN;C40190168;C1426641418
14;2537.97;11353;8815.03;0;0;4;0;0;PAYMENT;C405621907;M1330089181
14;239570.98;0;0;6017382.8;5966442.44;2;0;0;CASH_OUT;C405812375;C1645833061
14;3132.7;654398.15;651265.45;0;0;4;0;0;PAYMENT;C411462341;M651176823
14;649708.4;0;0;1928593.48;2578301.88;5;0;0;TRANSFER;C415250003;C1686251035
14;587845.44;218477.95;0;0;587845.44;5;0;0;TRANSFER;C416241774;C2007692267
14;221775.95;21447;243222.95;645177.66;135773;1;0;0;CASH_IN;C423575119;C13639604
14;122688.92;32949;0;157768.62;581262.64;5;0;0;TRANSFER;C4253300;C243586528
14;479173.54;51314;530487.54;6909247.58;6430074.04;1;0;0;CASH_IN;C428548678;C1491731455
14;9968.62;7718;0;0;0;4;0;0;PAYMENT;C429147480;M653689120
14;34479.84;3502;37981.84;413;20518.84;1;0;0;CASH_IN;C434706962;C1747703904
14;2325.85;756542.96;754217.11;0;0;4;0;0;PAYMENT;C438633247;M376032268
14;1832319.42;1832319.42;0;0;0;5;0;1;TRANSFER;C439830884;C1133002328
14;478455.21;0;0;811256.54;1289711.75;5;0;0;TRANSFER;C445551486;C1369624774
14;459769.08;0;0;1925741.09;1667448.04;2;0;0;CASH_OUT;C448959586;C2108171676
14;159097.96;23138;0;51498;0;2;0;0;CASH_OUT;C455528018;C1162626937
14;143032;143032;0;814654.61;1020323.73;2;0;1;CASH_OUT;C465166521;C487776685
14;7810.98;421150;413339.02;0;0;4;0;0;PAYMENT;C467405868;M521216408
14;418239.65;0;0;3749713.04;4868970.85;5;0;0;TRANSFER;C476901564;C166839225
14;4102.23;208;0;0;0;4;0;0;PAYMENT;C488036017;M1230291607
14;2254.05;0;0;0;0;4;0;0;PAYMENT;C490812729;M1940359227
14;15276.19;175244;159967.81;0;0;4;0;0;PAYMENT;C492376474;M1978546187
14;320076.78;7533261.64;7853338.41;5497378.32;5283949.97;1;0;0;CASH_IN;C494116103;C1340123681
14;147585.91;5573628.57;5721214.49;827544.2;601115.92;1;0;0;CASH_IN;C497289324;C1217680952
14;138810.76;0;0;1451159.89;1787891.13;2;0;0;CASH_OUT;C499254612;C1330106945
14;284432.96;51259;0;0;237555.11;2;0;0;CASH_OUT;C499479732;C1799742617
14;335690.27;227670.05;0;20798;0;2;0;0;CASH_OUT;C502424896;C359821378
14;114848.14;1351752.31;1466600.45;613372.67;670727.35;1;0;0;CASH_IN;C511806641;C13437113
14;71629.56;10438;0;1486595.25;1852679.12;2;0;0;CASH_OUT;C514570433;C514839211
14;198431.29;0;0;1670208.63;3180561.8;2;0;0;CASH_OUT;C525089885;C589694259
14;260361.16;16568.44;0;8189160.21;9426986.11;2;0;0;CASH_OUT;C535634766;C10550299
14;238511.28;0;0;933708.15;1534361.27;2;0;0;CASH_OUT;C538615225;C1828236475
14;6195.01;0;0;673162.89;910009.76;2;0;0;CASH_OUT;C541691188;C1946503808
14;207469.25;0;0;4252735.37;4269742.88;2;0;0;CASH_OUT;C54556033;C1345463476
14;13594.75;164454;150859.25;190627.61;204222.36;2;0;0;CASH_OUT;C554819740;C899755385
14;23785.78;0;0;0;0;4;0;0;PAYMENT;C557119817;M797749147
14;29217.58;4989572.35;5018789.93;1374944.08;1304594.36;1;0;0;CASH_IN;C559112842;C1514087105
14;141269.73;4113112;4254381.73;270140.85;128871.12;1;0;0;CASH_IN;C563957579;C286738540
14;109682.38;485158.21;375475.83;268790.19;533993.44;2;0;0;CASH_OUT;C573187522;C957367248
14;308896.73;9438781.84;9747678.57;915390.95;606494.22;1;0;0;CASH_IN;C573566732;C846165862
14;189380.29;54758;0;146761.49;238012.5;2;0;0;CASH_OUT;C576672841;C1391371643
14;412169.92;0;0;417055.26;1345243.58;2;0;0;CASH_OUT;C576880487;C1381357019
14;11837.63;66868;55030.37;0;0;4;0;0;PAYMENT;C578550457;M1135596911
14;205151.45;19569;0;2333601.42;2538752.86;2;0;0;CASH_OUT;C58362316;C862980119
14;7288.19;301918;294629.81;0;0;4;0;0;PAYMENT;C597235892;M605419203
14;29026.47;311235;282208.53;0;0;2;0;0;CASH_OUT;C5990888;C707240698
14;187125.19;1764360.28;1951485.47;1165044.34;977919.15;1;0;0;CASH_IN;C601769229;C1351969477
14;471419.02;0;0;937187.28;1042742.72;2;0;0;CASH_OUT;C605778627;C1861258153
14;187535.25;9506341.49;9693876.74;386698.75;197825.76;1;0;0;CASH_IN;C60668657;C2003747638
14;158010.84;11008;0;549874.92;744271.04;2;0;0;CASH_OUT;C607793587;C1952174331
14;331309.85;21264;352573.85;0;0;1;0;0;CASH_IN;C616384119;C1427401775
14;746531.78;75835;0;0;485838.47;5;0;0;TRANSFER;C623591499;C1552328744
14;17835.47;1.73E+16;1.73E+16;1043860.04;1026024.57;1;0;0;CASH_IN;C628295168;C815090210
14;246823.93;0;0;515577;1114157.55;2;0;0;CASH_OUT;C631157044;C1827352158
14;1226.15;0;0;0;0;4;0;0;PAYMENT;C631237136;M1476875266
14;264899.64;294978.26;559877.9;29858.98;0;1;0;0;CASH_IN;C63195758;C1394340603
14;309871.04;0;0;6846648.7;7455818.47;2;0;0;CASH_OUT;C64376686;C422342907
14;253075.75;4399342.29;4652418.04;3235310.08;2982234.33;1;0;0;CASH_IN;C66075738;C1168153455
14;7976.66;0;0;0;0;4;0;0;PAYMENT;C66241312;M1922707540
14;185641.12;20914;0;1053763.49;1381361.54;5;0;0;TRANSFER;C662730551;C1845532635
14;226045.06;4032;0;3408338.31;3634383.37;2;0;0;CASH_OUT;C671023798;C1499383906
14;242841.05;1003619;760777.95;1970466.83;2476019.86;2;0;0;CASH_OUT;C672915930;C384108849
14;28654.71;1203899.49;1175244.78;0;0;4;0;0;PAYMENT;C674600936;M149610828
14;328892.32;0;0;537979.42;866871.74;2;0;0;CASH_OUT;C686959949;C1953283344
14;134758.12;0;0;2192420.81;2327178.92;2;0;0;CASH_OUT;C687782704;C1151925006
14;238478.78;39862;278340.78;0;0;1;0;0;CASH_IN;C688069234;C1443377247
14;233626.92;72959;0;0;708006.02;2;0;0;CASH_OUT;C688157925;C545264414
14;86552.41;10760.89;0;0;314159.93;2;0;0;CASH_OUT;C695239680;C848085998
14;392626.36;2924915.41;3317541.76;7636238.05;7396034.58;1;0;0;CASH_IN;C695971038;C1599009738
14;3317.87;20292;16974.13;625970.96;629288.83;2;0;0;CASH_OUT;C706826040;C1423413624
14;232076.16;844391.08;1076467.24;843104.74;221019.98;1;0;0;CASH_IN;C710815340;C838658669
14;819.56;0;0;0;0;4;0;0;PAYMENT;C723232539;M897554098
14;1561891.66;1561891.66;0;0;0;5;0;1;TRANSFER;C736093511;C1224081716
14;499188.6;4034;0;651759.64;1498416.15;2;0;0;CASH_OUT;C739809759;C472344182
14;16407.61;38870.47;22462.86;0;0;4;0;0;PAYMENT;C755352640;M1902684033
14;3440.7;187123;183682.3;0;0;4;0;0;PAYMENT;C760269710;M1141934449
14;7907.53;20927;13019.47;0;0;4;0;0;PAYMENT;C764667774;M1213565049
14;51908.65;5136119.82;5188028.47;1389317.06;1337408.41;1;0;0;CASH_IN;C773806572;C460237564
14;394782;283449.65;678231.65;0;0;1;0;0;CASH_IN;C774087112;C1950180292
14;330768.77;217819;0;31242.72;1269531.69;2;0;0;CASH_OUT;C784519870;C877294687
14;8976.93;0;0;0;0;4;0;0;PAYMENT;C785344907;M1187255630
14;14651.59;0;0;0;0;4;0;0;PAYMENT;C788243661;M859135442
14;157250.54;0;0;590332.99;1107264.08;2;0;0;CASH_OUT;C793047182;C1980468656
14;476.52;1.21E+16;1.21E+16;325641.8;303942.18;1;0;0;CASH_IN;C794334742;C1468547507
14;706553.33;10526;0;1145290.34;1935289.85;5;0;0;TRANSFER;C799500745;C1709414720
14;1832319.42;1832319.42;0;43962.42;2440139.69;2;0;1;CASH_OUT;C803703656;C858007309
14;88164.48;398427.29;486591.77;3087980.82;2840513.07;1;0;0;CASH_IN;C80978830;C1046102247
14;195551.41;8803;0;120102.15;315653.57;2;0;0;CASH_OUT;C811521780;C305809034
14;31952.41;2.05E+16;2.05E+16;120259.87;88307.46;1;0;0;CASH_IN;C815819605;C1539958048
14;196644.27;112642;0;0;196644.27;2;0;0;CASH_OUT;C821297382;C1660382670
14;48932.19;0;0;86952.22;624023.61;2;0;0;CASH_OUT;C838129924;C1313165692
14;46629.67;0;0;0;0;4;0;0;PAYMENT;C868869244;M546107199
14;250.86;0;0;0;0;4;0;0;PAYMENT;C870053037;M777080809
14;2202.49;0;0;0;0;4;0;0;PAYMENT;C872562086;M178429273
14;5188.49;551073.36;545884.87;0;0;4;0;0;PAYMENT;C87815586;M1911445132
14;73552.05;384;0;461570.84;1676967.23;2;0;0;CASH_OUT;C880941045;C1849933855
14;10747.57;0;0;0;0;4;0;0;PAYMENT;C882609834;M820676032
14;186442.45;7982717.05;8169159.5;779511.93;656406.52;1;0;0;CASH_IN;C886738236;C117108994
14;21054.99;0;0;0;0;4;0;0;PAYMENT;C886891004;M1560865306
14;239903.68;0;0;3446638.75;3686542.43;2;0;0;CASH_OUT;C890669305;C625261816
14;4600.93;343243.72;338642.79;6414149.55;6559702.12;2;0;0;CASH_OUT;C892530764;C251966229
14;49957.89;104124;54166.11;286373.31;336331.2;2;0;0;CASH_OUT;C90051002;C2063046388
14;234482.15;15695;0;57153.26;291635.41;2;0;0;CASH_OUT;C902361200;C715149011
14;2238.3;0;0;631007.41;633245.71;5;0;0;TRANSFER;C909001516;C724821526
14;298580.46;29841;328421.46;1.05E+16;1.02E+16;1;0;0;CASH_IN;C909288156;C1554622120
14;296752.93;0;0;1302167.36;1742190.24;2;0;0;CASH_OUT;C916583865;C353156774
14;6806.2;54033.73;47227.54;0;0;4;0;0;PAYMENT;C917618127;M1108712171
14;28628.79;156970.15;128341.36;0;0;4;0;0;PAYMENT;C918339096;M743499928
14;5609.23;121;0;0;0;4;0;0;PAYMENT;C919475853;M1187124935
14;2306.23;4030381.28;4032687.52;210621.47;208315.24;1;0;0;CASH_IN;C926024918;C254720071
14;16857.31;150988;134130.69;0;0;4;0;0;PAYMENT;C930119768;M1197340448
14;242450.94;0;0;785696.8;1480046.57;2;0;0;CASH_OUT;C940410859;C281538254
14;4492.72;156042.12;151549.4;0;0;4;0;0;PAYMENT;C953752641;M186748847
14;69218.84;400078;330859.16;364374.27;1041019.75;2;0;0;CASH_OUT;C957166703;C1026485100
14;22866.2;0;0;0;0;4;0;0;PAYMENT;C957649534;M1440898968
14;4352.76;39862;35509.24;0;0;4;0;0;PAYMENT;C957810570;M1222966750
14;630.81;1382101.61;1381470.79;0;0;4;0;0;PAYMENT;C958509331;M1151888384
14;527673.42;5178156.19;5705829.6;1634029.27;1345602.15;1;0;0;CASH_IN;C972989969;C1209613575
14;24791.9;6341666.66;6366458.56;1169901.61;1145109.71;1;0;0;CASH_IN;C986305434;C1965301399
14;38295.61;26085;0;8157058.08;8210477.54;2;0;0;CASH_OUT;C986349441;C1799657969
14;58463.12;20893;0;2203500.05;2911468.57;2;0;0;CASH_OUT;C988974831;C2041448570
15;7316.63;0;0;0;0;4;0;0;PAYMENT;C1001279864;M1083058783
15;13823.04;25275;11451.96;0;0;4;0;0;PAYMENT;C1002577981;M351251285
15;256075.82;30247;0;1979398.91;2235474.73;2;0;0;CASH_OUT;C1005061076;C767352996
15;128473.62;128473.62;0;0;0;5;0;1;TRANSFER;C1012580160;C540657255
15;377267.88;751032;373764.12;1502509.79;1878585.58;2;0;0;CASH_OUT;C1013628274;C289353346
15;28296.4;558162.3;529865.91;0;0;4;0;0;PAYMENT;C1016526767;M1964130423
15;86787.9;0;0;729460.03;816247.93;2;0;0;CASH_OUT;C1032259354;C13459888
15;1906.71;6320.28;4413.56;0;0;4;0;0;PAYMENT;C1034853526;M1212538758
15;262193.15;411399.33;673592.48;390212.82;128019.67;1;0;0;CASH_IN;C1036076871;C581699441
15;92459.87;0;0;105459.24;197919.11;5;0;0;TRANSFER;C1037409862;C1478641356
15;94410.28;4965282.43;5059692.71;2202440.79;2710789.49;1;0;0;CASH_IN;C1039863092;C751720613
15;248056.41;248056.41;0;0;201427.47;2;0;1;CASH_OUT;C1055229266;C1689170857
15;3196.28;597971;594774.72;0;0;4;0;0;PAYMENT;C1062571998;M151413796
15;170;170;0;413421.36;345764.15;2;0;1;CASH_OUT;C1065370362;C200064275
15;189147.13;0;0;455713.49;644860.62;2;0;0;CASH_OUT;C1067342877;C123769565
15;179318.25;20640;0;105754;443184.43;2;0;0;CASH_OUT;C106909154;C1817418818
15;77504.61;1.01E+16;1.02E+16;5006442.02;4928937.41;1;0;0;CASH_IN;C1074822098;C1479813516
15;178108.64;598;0;0;178108.64;2;0;0;CASH_OUT;C1078148150;C490301774
15;135222.61;392146.7;256924.09;306776.02;441998.62;5;0;0;TRANSFER;C1078883432;C757925163
15;100555.07;22332;122887.07;5189111.78;5394973.03;1;0;0;CASH_IN;C1091537524;C1582765215
